id,name,yearpublished,minplayers,maxplayers,playingtime,users_rated,average_rating,bayes_average_rating,total_weights,average_weight
145492,b'Der Schatz von Castellina',b'2013',b'2',b'4',b'15',b'63',b'6.34',b'5.53871',b'2',b'1'
165090,b'CLUE: Firefly Edition',b'2014',b'3',b'6',b'90',b'89',b'6.46405',b'5.53541',b'3',b'2.6667'
8179,b'Yellowstone Park',b'2003',b'2',b'5',b'45',b'197',b'5.8198',b'5.54069',b'13',b'1.5385'
8909,b'Lu Zhan Jun Qi',b'0',b'2',b'2',b'20',b'112',b'6.01536',b'5.52974',b'17',b'2.2353'
163968,b'Elysium',b'2015',b'2',b'4',b'60',b'7792',b'7.25147',b'6.9816',b'333',b'2.7538'
1907,b'International Movie Maker',b'1968',b'2',b'6',b'90',b'93',b'6.60645',b'5.54902',b'13',b'1.3846'
170042,b'Raiders of the North Sea',b'2015',b'2',b'4',b'80',b'11511',b'7.80427',b'7.52147',b'361',b'2.5235'
1748,b'A Question of Scruples',b'1984',b'4',b'12',b'60',b'712',b'4.62296',b'5.17162',b'59',b'1.3729'
6742,b'Dungeons & Dragons Chainmail',b'2001',b'2',b'6',b'60',b'115',b'5.99043',b'5.52938',b'9',b'3.1111'
6725,b'Battleship: Star Wars Advanced Mission',b'2002',b'1',b'2',b'20',b'103',b'5.60534',b'5.51028',b'5',b'1.4'
162351,b'Shadows Over Normandie: Achtung! Cthulhu',b'2015',b'2',b'3',b'30',b'267',b'7.29387',b'5.74466',b'10',b'2.7'
178209,b'Adventure Time Fluxx',b'2015',b'2',b'6',b'30',b'495',b'6.46905',b'5.69814',b'10',b'1.4'
4096,b'Nodwick: The Card Game',b'2002',b'3',b'6',b'10',b'181',b'5.55994',b'5.4999',b'24',b'1.0833'
