avg_rate,geek_rate,id,num_votes,title
5.50,N/A,132411,4,Shop
2.50,N/A,132412,3,Shop
5.50,N/A,132413,4,Shop
7.39,N/A,132414,14,Shop
N/A,N/A,132415,N/A,Shop
6.00,N/A,132418,1,Shop
6.92,5.596,132420,95,Shop
6.00,N/A,132421,2,Shop
7.34,5.699,132422,182,Shop
N/A,N/A,132423,N/A,Shop
5.00,N/A,132424,1,Shop
7.08,5.605,132425,96,Shop
6.27,5.544,132426,92,Shop
6.91,5.626,132427,134,Shop
6.52,5.553,132429,82,Shop
7.79,6.010,132430,421,Shop
7.43,5.637,132431,105,Shop
6.81,5.541,132432,42,Shop
6.79,5.551,132433,53,Shop
6.59,5.527,132434,35,Shop
7.19,5.667,132435,148,Shop
7.11,5.752,132436,253,Shop
6.00,N/A,132437,4,Shop
7.24,5.568,132439,53,Shop
7.18,5.601,132441,106,Shop
N/A,N/A,132442,N/A,Shop
6.99,5.599,132444,99,Shop
6.92,5.742,132445,304,Shop
2.00,N/A,132446,2,Shop
7.20,N/A,132447,5,Shop
N/A,N/A,132457,N/A,Shop
6.62,N/A,132460,29,Shop
6.96,N/A,132461,28,Shop
6.80,N/A,132465,5,Shop
4.67,N/A,132466,3,Shop
6.00,N/A,132467,1,Shop
N/A,N/A,132470,N/A,Shop
6.33,N/A,132472,3,Shop
N/A,N/A,132475,N/A,Shop
N/A,N/A,132476,N/A,Shop
7.63,6.284,132477,791,Shop
5.50,N/A,132478,2,Shop
7.03,5.768,132479,291,Shop
6.90,N/A,132480,10,Shop
7.15,5.536,132481,31,Shop
4.00,N/A,132483,1,Shop
7.00,N/A,132488,2,Shop
8.00,N/A,132493,2,Shop
4.50,N/A,132496,2,Shop
5.75,N/A,132498,4,Shop
6.00,N/A,132499,4,Shop
6.25,N/A,132500,6,Shop
7.34,5.652,132501,122,Shop
3.00,N/A,132502,2,Shop
6.00,N/A,132503,3,Shop
5.00,N/A,132504,3,Shop
7.60,5.551,132505,34,Shop
5.88,N/A,132509,8,Shop
6.53,N/A,132519,16,Shop
5.75,N/A,132523,4,Shop
6.53,5.548,132524,63,Shop
5.00,N/A,132526,1,Shop
7.46,5.593,132530,67,Shop
7.03,N/A,132533,9,Shop
5.19,N/A,132536,21,Shop
6.00,N/A,132539,3,Shop
6.83,N/A,132541,6,Shop
6.09,N/A,132550,11,Shop
5.54,N/A,132552,12,Shop
7.52,5.632,132553,93,Shop
7.53,5.620,132554,81,Shop
6.90,N/A,132556,10,Shop
N/A,N/A,132557,N/A,Shop
N/A,N/A,132558,N/A,Shop
N/A,N/A,132559,N/A,Shop
5.00,N/A,132560,1,Shop
7.00,N/A,132561,1,Shop
N/A,N/A,132564,N/A,Shop
4.00,N/A,132568,1,Shop
5.67,N/A,132570,3,Shop
7.33,N/A,132572,3,Shop
7.19,N/A,132574,7,Shop
5.00,N/A,132578,1,Shop
7.22,5.554,132580,44,Shop
7.09,5.551,132581,46,Shop
8.50,N/A,132582,2,Shop
8.00,N/A,132583,1,Shop
1.00,N/A,132585,1,Shop
N/A,N/A,132586,N/A,Shop
6.63,N/A,132590,28,Shop
6.35,N/A,132592,22,Shop
N/A,N/A,132594,N/A,Shop
5.79,N/A,132595,20,Shop
3.00,N/A,132596,1,Shop
6.00,N/A,132597,1,Shop
6.30,N/A,132598,15,Shop
9.00,N/A,132602,1,Shop
7.18,N/A,132603,20,Shop
7.13,N/A,132604,19,Shop
7.33,N/A,132605,9,Shop
N/A,N/A,132607,N/A,Shop
6.50,N/A,132611,8,Shop
3.00,N/A,132612,1,Shop
N/A,N/A,132613,N/A,Shop
N/A,N/A,132614,N/A,Shop
5.00,N/A,132615,2,Shop
6.33,N/A,132624,3,Shop
6.50,N/A,132625,5,Shop
6.33,N/A,132626,3,Shop
7.00,N/A,132627,1,Shop
6.50,N/A,132628,4,Shop
7.29,N/A,132654,7,Shop
7.43,5.574,132657,63,Shop
5.50,N/A,132664,2,Shop
5.00,N/A,132668,2,Shop
N/A,N/A,132669,N/A,Shop
N/A,N/A,132671,N/A,Shop
5.00,N/A,132674,1,Shop
N/A,N/A,132675,N/A,Shop
N/A,N/A,132677,N/A,Shop
3.69,N/A,132679,8,Shop
N/A,N/A,132683,N/A,Shop
7.29,N/A,132684,20,Shop
N/A,N/A,132686,N/A,Shop
6.00,N/A,132687,1,Shop
3.00,N/A,132696,1,Shop
6.75,N/A,132697,4,Shop
6.67,N/A,132700,15,Shop
6.70,N/A,132701,5,Shop
7.00,N/A,132703,1,Shop
5.00,N/A,132707,10,Shop
3.50,N/A,132710,2,Shop
N/A,N/A,132712,N/A,Shop
6.00,N/A,132713,1,Shop
7.00,N/A,132716,1,Shop
6.00,N/A,132718,1,Shop
5.00,N/A,132720,1,Shop
6.11,N/A,132721,18,Shop
3.00,N/A,132723,1,Shop
5.00,N/A,132724,1,Shop
4.00,N/A,132725,1,Shop
3.00,N/A,132726,1,Shop
6.83,N/A,132727,9,Shop
6.36,N/A,132729,20,Shop
6.00,N/A,132734,4,Shop
6.00,N/A,132735,3,Shop
4.67,N/A,132736,3,Shop
N/A,N/A,132738,N/A,Shop
4.67,N/A,132739,3,Shop
5.80,N/A,132740,5,Shop
7.86,N/A,132741,11,Shop
N/A,N/A,132747,N/A,Shop
N/A,N/A,132751,N/A,Shop
5.00,N/A,132756,1,Shop
5.57,N/A,132757,3,Shop
7.58,N/A,132763,6,Shop
3.50,N/A,132764,2,Shop
N/A,N/A,132771,N/A,Shop
6.81,5.548,132772,49,Shop
5.00,N/A,132779,4,Shop
7.27,5.748,132780,233,Shop
5.50,N/A,132782,2,Shop
4.67,N/A,132783,6,Shop
6.91,N/A,132784,11,Shop
5.50,N/A,132786,1,Shop
5.50,N/A,132788,2,Shop
5.50,N/A,132789,2,Shop
N/A,N/A,132790,N/A,Shop
N/A,N/A,132791,N/A,Shop
N/A,N/A,132792,N/A,Shop
6.00,N/A,132793,2,Shop
N/A,N/A,132794,N/A,Shop
4.50,N/A,132795,2,Shop
5.33,N/A,132797,3,Shop
5.33,N/A,132798,3,Shop
5.46,N/A,132800,12,Shop
4.00,N/A,132802,1,Shop
7.95,N/A,132803,21,Shop
N/A,N/A,132804,N/A,Shop
5.00,N/A,132805,1,Shop
4.88,N/A,132806,4,Shop
5.00,N/A,132809,1,Shop
N/A,N/A,132812,N/A,Shop
7.00,N/A,132814,1,Shop
7.69,5.700,132834,155,Shop
4.50,N/A,132839,2,Shop
3.90,N/A,132846,2,Shop
N/A,N/A,132853,N/A,Shop
2.00,N/A,132858,1,Shop
3.00,N/A,132859,1,Shop
5.33,N/A,132860,3,Shop
3.50,N/A,132863,2,Shop
5.50,N/A,132864,2,Shop
3.00,N/A,132866,1,Shop
6.67,N/A,132888,28,Shop
6.46,N/A,132890,21,Shop
7.24,5.542,132891,32,Shop
6.88,N/A,132893,27,Shop
7.21,N/A,132900,20,Shop
N/A,N/A,132902,N/A,Shop
4.50,N/A,132946,2,Shop
5.70,N/A,132947,5,Shop
N/A,N/A,132949,N/A,Shop
N/A,N/A,132952,N/A,Shop
5.00,N/A,132953,1,Shop
2.00,N/A,132957,1,Shop
8.18,7.004,132959,1842,Shop
3.60,N/A,132972,5,Shop
7.71,5.806,132975,243,Shop
N/A,N/A,132976,N/A,Shop
6.27,N/A,132980,11,Shop
7.22,N/A,132981,24,Shop
6.71,N/A,132983,14,Shop
N/A,N/A,132987,N/A,Shop
5.00,N/A,132996,2,Shop
1.50,N/A,133010,2,Shop
8.17,N/A,133011,3,Shop
4.00,N/A,133014,1,Shop
4.00,N/A,133021,1,Shop
5.00,N/A,133025,1,Shop
4.65,N/A,133026,4,Shop
N/A,N/A,133027,N/A,Shop
7.71,N/A,133042,12,Shop
4.00,N/A,133043,3,Shop
5.50,N/A,133049,6,Shop
4.00,N/A,133051,3,Shop
7.00,N/A,133069,1,Shop
N/A,N/A,133071,N/A,Shop
N/A,N/A,133072,N/A,Shop
N/A,N/A,133074,N/A,Shop
N/A,N/A,133075,N/A,Shop
8.12,N/A,133078,8,Shop
7.70,N/A,133079,10,Shop
4.00,N/A,133102,4,Shop
5.22,N/A,133118,6,Shop
N/A,N/A,133130,N/A,Shop
6.75,N/A,133132,4,Shop
5.50,N/A,133133,2,Shop
7.25,N/A,133135,4,Shop
N/A,N/A,133136,N/A,Shop
7.50,N/A,133137,1,Shop
N/A,N/A,133142,N/A,Shop
N/A,N/A,133148,N/A,Shop
7.64,5.578,133149,51,Shop
N/A,N/A,133156,N/A,Shop
5.50,N/A,133157,2,Shop
7.20,N/A,133162,5,Shop
7.75,5.865,133167,274,Shop
5.50,N/A,133168,2,Shop
6.36,N/A,133176,11,Shop
N/A,N/A,133177,N/A,Shop
7.00,N/A,133205,4,Shop
6.00,N/A,133206,1,Shop
N/A,N/A,133207,N/A,Shop
N/A,N/A,133209,N/A,Shop
N/A,N/A,133210,N/A,Shop
5.00,N/A,133211,2,Shop
N/A,N/A,133212,N/A,Shop
6.00,N/A,133215,1,Shop
N/A,N/A,133227,N/A,Shop
5.00,N/A,133230,1,Shop
N/A,N/A,133232,N/A,Shop
6.75,N/A,133233,4,Shop
5.75,N/A,133239,4,Shop
N/A,N/A,133240,N/A,Shop
6.00,N/A,133242,1,Shop
7.54,N/A,133243,14,Shop
6.00,N/A,133244,3,Shop
6.58,N/A,133247,12,Shop
N/A,N/A,133253,N/A,Shop
N/A,N/A,133265,N/A,Shop
N/A,N/A,133268,N/A,Shop
N/A,N/A,133270,N/A,Shop
7.00,N/A,133289,1,Shop
5.50,N/A,133290,6,Shop
5.89,N/A,133297,15,Shop
7.00,N/A,133298,7,Shop
2.90,N/A,133299,5,Shop
N/A,N/A,133300,N/A,Shop
4.83,N/A,133308,3,Shop
3.00,N/A,133309,3,Shop
N/A,N/A,133310,N/A,Shop
N/A,N/A,133312,N/A,Shop
5.62,N/A,133316,4,Shop
6.00,N/A,133317,1,Shop
6.27,N/A,133318,13,Shop
N/A,N/A,133319,N/A,Shop
N/A,N/A,133321,N/A,Shop
3.80,N/A,133334,28,Shop
5.50,N/A,133338,2,Shop
N/A,N/A,133340,N/A,Shop
4.00,N/A,133341,1,Shop
6.59,N/A,133343,11,Shop
6.00,N/A,133351,1,Shop
6.33,N/A,133354,3,Shop
6.50,N/A,133355,2,Shop
7.00,N/A,133358,3,Shop
9.25,N/A,133359,2,Shop
4.00,N/A,133360,1,Shop
5.00,N/A,133365,2,Shop
7.25,N/A,133370,6,Shop
4.00,N/A,133379,1,Shop
5.00,N/A,133380,1,Shop
6.00,N/A,133381,2,Shop
N/A,N/A,133393,N/A,Shop
N/A,N/A,133394,N/A,Shop
7.00,N/A,133402,1,Shop
6.00,N/A,133409,4,Shop
7.81,5.787,133412,185,Shop
N/A,N/A,133417,N/A,Shop
N/A,N/A,133418,N/A,Shop
N/A,N/A,133419,N/A,Shop
N/A,N/A,133420,N/A,Shop
5.64,N/A,133431,28,Shop
7.64,N/A,133434,1,Shop
5.00,N/A,133435,2,Shop
1.00,N/A,133439,1,Shop
4.50,N/A,133444,2,Shop
7.88,N/A,133450,6,Shop
5.00,N/A,133456,2,Shop
7.00,N/A,133463,7,Shop
5.50,N/A,133470,2,Shop
6.50,N/A,133472,4,Shop
7.78,N/A,133475,9,Shop
6.50,N/A,133476,2,Shop
6.82,N/A,133480,22,Shop
4.00,N/A,133499,1,Shop
8.18,6.459,133500,834,Shop
7.70,N/A,133504,1,Shop
5.00,N/A,133505,1,Shop
4.50,N/A,133509,2,Shop
4.50,N/A,133519,3,Shop
N/A,N/A,133523,N/A,Shop
6.00,N/A,133529,3,Shop
5.25,N/A,133530,6,Shop
5.81,N/A,133531,18,Shop
6.37,N/A,133535,26,Shop
7.33,N/A,133536,3,Shop
5.57,N/A,133537,7,Shop
6.66,N/A,133538,1,Shop
5.00,N/A,133545,1,Shop
N/A,N/A,133547,N/A,Shop
N/A,N/A,133549,N/A,Shop
4.00,N/A,133551,3,Shop
6.00,N/A,133558,3,Shop
7.02,N/A,133561,23,Shop
6.50,N/A,133563,2,Shop
6.38,N/A,133564,4,Shop
6.86,5.570,133565,80,Shop
5.67,N/A,133566,6,Shop
6.87,5.620,133572,186,Shop
7.67,N/A,133581,6,Shop
N/A,N/A,133583,N/A,Shop
7.00,N/A,133587,2,Shop
N/A,N/A,133588,N/A,Shop
N/A,N/A,133589,N/A,Shop
7.83,6.312,133597,767,Shop
N/A,N/A,133601,N/A,Shop
N/A,N/A,133602,N/A,Shop
N/A,N/A,133604,N/A,Shop
4.50,N/A,133607,2,Shop
7.34,N/A,133608,8,Shop
N/A,N/A,133609,N/A,Shop
5.00,N/A,133610,1,Shop
N/A,N/A,133611,N/A,Shop
N/A,N/A,133612,N/A,Shop
N/A,N/A,133613,N/A,Shop
N/A,N/A,133614,N/A,Shop
6.00,N/A,133618,4,Shop
N/A,N/A,133634,N/A,Shop
5.00,N/A,133636,1,Shop
4.50,N/A,133641,2,Shop
N/A,N/A,133643,N/A,Shop
6.57,N/A,133646,7,Shop
3.67,N/A,133649,3,Shop
4.00,N/A,133650,1,Shop
4.00,N/A,133651,1,Shop
6.00,N/A,133652,3,Shop
4.00,N/A,133653,1,Shop
7.48,5.838,133654,312,Shop
6.00,N/A,133655,3,Shop
N/A,N/A,133656,N/A,Shop
N/A,N/A,133658,N/A,Shop
7.57,5.540,133659,30,Shop
3.60,N/A,133661,5,Shop
7.36,N/A,133662,11,Shop
7.43,5.550,133663,35,Shop
7.00,N/A,133664,5,Shop
N/A,N/A,133669,N/A,Shop
N/A,N/A,133672,N/A,Shop
N/A,N/A,133674,N/A,Shop
7.66,N/A,133683,25,Shop
6.56,N/A,133685,18,Shop
4.25,N/A,133696,2,Shop
7.41,5.556,133701,41,Shop
7.12,5.540,133704,33,Shop
7.82,N/A,133706,14,Shop
7.88,N/A,133709,12,Shop
7.97,N/A,133710,15,Shop
5.00,N/A,133720,1,Shop
7.11,5.542,133726,35,Shop
5.00,N/A,133727,1,Shop
N/A,N/A,133729,N/A,Shop
7.23,N/A,133731,11,Shop
8.00,N/A,133736,2,Shop
N/A,N/A,133737,N/A,Shop
N/A,N/A,133738,N/A,Shop
N/A,N/A,133739,N/A,Shop
7.33,N/A,133745,21,Shop
7.50,N/A,133748,27,Shop
N/A,N/A,133749,N/A,Shop
6.00,N/A,133750,1,Shop
N/A,N/A,133755,N/A,Shop
5.33,N/A,133761,6,Shop
6.77,6.159,133772,1925,Shop
6.75,5.563,133775,73,Shop
6.79,5.584,133777,103,Shop
6.74,5.556,133778,72,Shop
6.85,5.558,133780,67,Shop
6.00,N/A,133784,4,Shop
4.00,N/A,133789,3,Shop
N/A,N/A,133793,N/A,Shop
8.50,N/A,133794,2,Shop
N/A,N/A,133797,N/A,Shop
8.17,6.554,133798,940,Shop
N/A,N/A,133806,N/A,Shop
5.00,N/A,133807,1,Shop
1.00,N/A,133809,2,Shop
N/A,N/A,133813,N/A,Shop
6.47,5.575,133814,130,Shop
N/A,N/A,133817,N/A,Shop
N/A,N/A,133818,N/A,Shop
4.50,N/A,133819,2,Shop
3.00,N/A,133820,2,Shop
7.70,N/A,133822,3,Shop
6.33,N/A,133829,3,Shop
5.00,N/A,133838,2,Shop
6.25,N/A,133841,4,Shop
7.81,N/A,133842,27,Shop
N/A,N/A,133847,N/A,Shop
7.20,N/A,133850,2,Shop
5.33,N/A,133852,3,Shop
N/A,N/A,133859,N/A,Shop
N/A,N/A,133860,N/A,Shop
6.00,N/A,133861,1,Shop
1.00,N/A,133865,1,Shop
N/A,N/A,133874,N/A,Shop
6.15,N/A,133876,13,Shop
6.03,N/A,133877,15,Shop
2.67,N/A,133879,3,Shop
N/A,N/A,133880,N/A,Shop
5.67,N/A,133889,6,Shop
6.50,N/A,133895,2,Shop
N/A,N/A,133899,N/A,Shop
N/A,N/A,133901,N/A,Shop
6.00,N/A,133902,2,Shop
6.21,N/A,133903,17,Shop
3.50,N/A,133917,2,Shop
N/A,N/A,133920,N/A,Shop
5.93,N/A,133923,3,Shop
7.17,N/A,133924,3,Shop
5.50,N/A,133928,4,Shop
6.33,N/A,133929,3,Shop
5.00,N/A,133930,1,Shop
N/A,N/A,133939,N/A,Shop
6.38,N/A,133944,21,Shop
N/A,N/A,133948,N/A,Shop
N/A,N/A,133955,N/A,Shop
6.41,N/A,133957,4,Shop
7.85,N/A,133963,20,Shop
6.00,N/A,133965,7,Shop
5.71,N/A,133966,7,Shop
7.32,5.765,133967,231,Shop
7.14,N/A,133969,7,Shop
N/A,N/A,133975,N/A,Shop
5.00,N/A,133976,1,Shop
N/A,N/A,133977,N/A,Shop
N/A,N/A,133978,N/A,Shop
5.12,N/A,133982,4,Shop
7.59,7.098,133993,4766,Shop
7.23,N/A,133996,25,Shop
7.16,N/A,133997,27,Shop
7.32,N/A,133998,25,Shop
N/A,N/A,134004,N/A,Shop
N/A,N/A,134005,N/A,Shop
N/A,N/A,134007,N/A,Shop
N/A,N/A,134014,N/A,Shop
7.53,5.608,134033,79,Shop
N/A,N/A,134035,N/A,Shop
7.12,N/A,134038,8,Shop
7.00,N/A,134039,8,Shop
7.14,N/A,134040,7,Shop
7.00,N/A,134041,7,Shop
7.14,N/A,134042,7,Shop
7.62,N/A,134044,27,Shop
7.34,5.783,134059,277,Shop
7.49,5.812,134060,283,Shop
6.02,N/A,134061,5,Shop
N/A,N/A,134066,N/A,Shop
7.70,N/A,134068,19,Shop
N/A,N/A,134070,N/A,Shop
6.00,N/A,134073,1,Shop
5.67,N/A,134074,3,Shop
6.33,N/A,134079,3,Shop
N/A,N/A,134080,N/A,Shop
7.00,N/A,134085,8,Shop
5.33,N/A,134096,3,Shop
4.66,N/A,134103,11,Shop
5.50,N/A,134110,2,Shop
6.00,N/A,134111,1,Shop
5.00,N/A,134112,1,Shop
7.12,5.639,134115,131,Shop
7.18,5.541,134116,35,Shop
1.00,N/A,134117,1,Shop
7.14,N/A,134118,7,Shop
5.50,N/A,134137,4,Shop
N/A,N/A,134139,N/A,Shop
N/A,N/A,134141,N/A,Shop
7.00,N/A,134146,1,Shop
7.41,5.674,134153,138,Shop
7.19,N/A,134154,8,Shop
6.75,N/A,134155,10,Shop
6.25,N/A,134156,4,Shop
5.96,N/A,134158,5,Shop
6.00,N/A,134159,1,Shop
N/A,N/A,134161,N/A,Shop
N/A,N/A,134162,N/A,Shop
6.17,N/A,134164,10,Shop
6.43,N/A,134165,7,Shop
N/A,N/A,134166,N/A,Shop
7.02,N/A,134172,19,Shop
N/A,N/A,134174,N/A,Shop
N/A,N/A,134175,N/A,Shop
4.00,N/A,134176,2,Shop
7.00,N/A,134179,1,Shop
6.66,5.543,134189,50,Shop
5.00,N/A,134190,1,Shop
7.00,N/A,134191,7,Shop
4.00,N/A,134195,1,Shop
2.25,N/A,134197,2,Shop
N/A,N/A,134198,N/A,Shop
N/A,N/A,134199,N/A,Shop
N/A,N/A,134200,N/A,Shop
N/A,N/A,134201,N/A,Shop
N/A,N/A,134202,N/A,Shop
N/A,N/A,134203,N/A,Shop
N/A,N/A,134204,N/A,Shop
7.26,5.629,134205,107,Shop
4.67,N/A,134209,3,Shop
N/A,N/A,134210,N/A,Shop
6.06,N/A,134212,9,Shop
6.00,N/A,134214,1,Shop
4.64,N/A,134215,7,Shop
6.17,N/A,134216,3,Shop
5.12,N/A,134218,8,Shop
5.60,N/A,134220,5,Shop
6.00,N/A,134222,3,Shop
6.33,N/A,134225,3,Shop
6.33,N/A,134226,3,Shop
6.33,N/A,134227,3,Shop
6.50,N/A,134228,4,Shop
N/A,N/A,134229,N/A,Shop
N/A,N/A,134230,N/A,Shop
7.46,N/A,134231,23,Shop
7.57,N/A,134232,20,Shop
6.50,N/A,134233,2,Shop
6.95,N/A,134234,14,Shop
6.98,N/A,134235,11,Shop
6.98,N/A,134236,11,Shop
N/A,N/A,134244,N/A,Shop
4.34,N/A,134252,11,Shop
4.05,N/A,134254,10,Shop
3.00,N/A,134256,4,Shop
3.67,N/A,134257,3,Shop
3.92,N/A,134258,26,Shop
N/A,N/A,134259,N/A,Shop
6.00,N/A,134261,1,Shop
6.00,N/A,134268,2,Shop
8.33,5.781,134269,149,Shop
N/A,N/A,134273,N/A,Shop
6.42,N/A,134274,13,Shop
7.43,5.611,134275,83,Shop
N/A,N/A,134276,N/A,Shop
7.50,N/A,134277,23,Shop
4.00,N/A,134281,1,Shop
7.50,N/A,134282,2,Shop
N/A,N/A,134284,N/A,Shop
5.25,N/A,134285,4,Shop
6.00,N/A,134288,1,Shop
7.50,N/A,134289,1,Shop
5.22,N/A,134305,10,Shop
7.46,5.617,134311,86,Shop
4.00,N/A,134312,1,Shop
7.29,5.598,134316,80,Shop
7.42,5.602,134320,81,Shop
6.64,N/A,134321,18,Shop
6.92,N/A,134322,12,Shop
7.19,6.038,134323,664,Shop
5.07,N/A,134326,22,Shop
7.90,5.675,134328,122,Shop
6.53,N/A,134329,3,Shop
8.22,7.871,134342,10402,Shop
5.39,N/A,134348,13,Shop
5.00,N/A,134349,1,Shop
7.00,N/A,134350,5,Shop
6.44,N/A,134356,21,Shop
N/A,N/A,134357,N/A,Shop
7.67,N/A,134358,6,Shop
7.55,6.091,134380,556,Shop
7.81,6.316,134388,776,Shop
7.90,6.384,134389,834,Shop
8.08,5.772,134391,165,Shop
8.30,5.789,134392,164,Shop
8.04,5.753,134393,154,Shop
8.38,5.742,134394,130,Shop
7.88,6.312,134396,733,Shop
7.90,6.650,134398,1329,Shop
7.31,5.571,134420,66,Shop
N/A,N/A,134426,N/A,Shop
N/A,N/A,134428,N/A,Shop
N/A,N/A,134429,N/A,Shop
N/A,N/A,134430,N/A,Shop
N/A,N/A,134431,N/A,Shop
4.00,N/A,134432,1,Shop
N/A,N/A,134433,N/A,Shop
5.30,N/A,134434,10,Shop
N/A,N/A,134435,N/A,Shop
7.59,N/A,134436,13,Shop
4.78,N/A,134438,22,Shop
7.93,6.648,134466,1303,Shop
N/A,N/A,134497,N/A,Shop
6.33,N/A,134503,3,Shop
4.75,N/A,134504,2,Shop
5.00,N/A,134509,2,Shop
N/A,N/A,134511,N/A,Shop
6.60,N/A,134513,5,Shop
5.50,N/A,134519,11,Shop
N/A,N/A,134521,N/A,Shop
N/A,N/A,134522,N/A,Shop
N/A,N/A,134523,N/A,Shop
N/A,N/A,134525,N/A,Shop
N/A,N/A,134530,N/A,Shop
6.53,N/A,134531,10,Shop
6.50,N/A,134532,1,Shop
5.75,N/A,134547,27,Shop
4.00,N/A,134555,1,Shop
5.88,N/A,134565,4,Shop
5.00,N/A,134566,2,Shop
7.75,N/A,134567,1,Shop
6.54,N/A,134569,14,Shop
3.50,N/A,134570,1,Shop
6.75,N/A,134572,12,Shop
5.50,N/A,134574,2,Shop
5.62,N/A,134577,8,Shop
6.89,N/A,134578,9,Shop
6.90,N/A,134579,10,Shop
7.12,N/A,134580,8,Shop
N/A,N/A,134595,N/A,Shop
6.33,N/A,134600,3,Shop
4.74,N/A,134601,11,Shop
5.00,N/A,134602,5,Shop
7.46,N/A,134603,12,Shop
8.00,N/A,134605,1,Shop
6.68,5.846,134607,692,Shop
N/A,N/A,134613,N/A,Shop
N/A,N/A,134614,N/A,Shop
5.57,N/A,134616,7,Shop
N/A,N/A,134621,N/A,Shop
N/A,N/A,134627,N/A,Shop
4.25,N/A,134642,4,Shop
N/A,N/A,134644,N/A,Shop
N/A,N/A,134646,N/A,Shop
N/A,N/A,134648,N/A,Shop
6.82,N/A,134649,17,Shop
N/A,N/A,134652,N/A,Shop
N/A,N/A,134653,N/A,Shop
N/A,N/A,134654,N/A,Shop
5.62,N/A,134660,4,Shop
N/A,N/A,134664,N/A,Shop
N/A,N/A,134666,N/A,Shop
N/A,N/A,134671,N/A,Shop
5.10,N/A,134673,5,Shop
7.90,5.562,134674,36,Shop
8.50,N/A,134675,3,Shop
6.33,N/A,134682,3,Shop
4.48,N/A,134683,21,Shop
4.20,N/A,134690,5,Shop
4.20,N/A,134691,5,Shop
5.00,N/A,134692,4,Shop
7.50,N/A,134697,2,Shop
N/A,N/A,134706,N/A,Shop
N/A,N/A,134707,N/A,Shop
N/A,N/A,134709,N/A,Shop
6.93,N/A,134716,15,Shop
6.33,N/A,134718,3,Shop
1.00,N/A,134721,2,Shop
4.30,N/A,134724,5,Shop
5.33,N/A,134725,12,Shop
N/A,N/A,134727,N/A,Shop
N/A,N/A,134738,N/A,Shop
N/A,N/A,134741,N/A,Shop
N/A,N/A,134747,N/A,Shop
N/A,N/A,134756,N/A,Shop
N/A,N/A,134757,N/A,Shop
N/A,N/A,134758,N/A,Shop
N/A,N/A,134759,N/A,Shop
N/A,N/A,134762,N/A,Shop
N/A,N/A,134784,N/A,Shop
7.75,N/A,134789,4,Shop
4.00,N/A,134792,3,Shop
6.75,N/A,134796,8,Shop
N/A,N/A,134797,N/A,Shop
5.67,N/A,134798,3,Shop
6.50,N/A,134800,4,Shop
7.50,N/A,134801,4,Shop
6.67,N/A,134802,3,Shop
N/A,N/A,134803,N/A,Shop
8.15,N/A,134804,23,Shop
N/A,N/A,134807,N/A,Shop
N/A,N/A,134811,N/A,Shop
7.00,N/A,134813,1,Shop
N/A,N/A,134814,N/A,Shop
7.50,N/A,134818,2,Shop
N/A,N/A,134821,N/A,Shop
7.13,5.604,134824,91,Shop
6.00,N/A,134826,1,Shop
5.29,N/A,134827,7,Shop
N/A,N/A,134836,N/A,Shop
N/A,N/A,134837,N/A,Shop
N/A,N/A,134838,N/A,Shop
N/A,N/A,134839,N/A,Shop
N/A,N/A,134840,N/A,Shop
N/A,N/A,134841,N/A,Shop
N/A,N/A,134842,N/A,Shop
7.88,N/A,134843,4,Shop
N/A,N/A,134845,N/A,Shop
6.29,N/A,134848,12,Shop
7.86,5.706,134849,141,Shop
N/A,N/A,134861,N/A,Shop
4.00,N/A,134862,1,Shop
3.50,N/A,134863,2,Shop
N/A,N/A,134869,N/A,Shop
6.00,N/A,134871,5,Shop
5.94,N/A,134873,14,Shop
N/A,N/A,134876,N/A,Shop
N/A,N/A,134882,N/A,Shop
5.33,N/A,134883,3,Shop
6.00,N/A,134885,2,Shop
N/A,N/A,134886,N/A,Shop
N/A,N/A,134887,N/A,Shop
N/A,N/A,134888,N/A,Shop
6.90,N/A,134893,11,Shop
3.00,N/A,134911,2,Shop
9.00,N/A,134916,2,Shop
5.00,N/A,134917,2,Shop
3.84,N/A,134918,9,Shop
5.88,N/A,134923,8,Shop
N/A,N/A,134926,N/A,Shop
4.00,N/A,134932,1,Shop
N/A,N/A,134933,N/A,Shop
N/A,N/A,134934,N/A,Shop
N/A,N/A,134935,N/A,Shop
3.00,N/A,134937,1,Shop
N/A,N/A,134938,N/A,Shop
N/A,N/A,134940,N/A,Shop
7.33,N/A,134941,6,Shop
6.55,N/A,134942,10,Shop
7.54,5.593,134945,69,Shop
7.81,5.868,134946,271,Shop
6.50,N/A,134950,1,Shop
N/A,N/A,134954,N/A,Shop
6.00,N/A,134955,2,Shop
6.48,5.549,134957,79,Shop
7.50,N/A,134958,2,Shop
6.00,N/A,134959,1,Shop
5.50,N/A,134960,2,Shop
5.00,N/A,134961,4,Shop
6.50,N/A,134962,1,Shop
5.67,N/A,134968,9,Shop
5.00,N/A,134974,1,Shop
N/A,N/A,134976,N/A,Shop
5.80,N/A,134977,5,Shop
4.00,N/A,134983,2,Shop
6.70,N/A,134987,5,Shop
4.00,N/A,135008,4,Shop
N/A,N/A,135024,N/A,Shop
8.85,5.816,135030,169,Shop
9.33,5.900,135034,194,Shop
8.80,5.743,135035,133,Shop
8.95,5.881,135036,202,Shop
8.68,5.720,135037,124,Shop
N/A,N/A,135041,N/A,Shop
7.00,N/A,135063,2,Shop
7.89,5.699,135064,122,Shop
6.33,N/A,135082,3,Shop
